,id,label,kfold
37115,59540,6,3
37116,424,9,3
37117,13187,7,3
37118,13083,8,3
37119,44382,6,3
37120,4118,9,3
37121,27648,5,3
37122,33577,1,3
37123,24274,4,3
37124,28517,4,3
37125,32171,3,3
37126,56450,0,3
37127,46549,3,3
37128,55175,1,3
37129,19725,8,3
37130,11252,9,3
37131,40370,7,3
37132,46490,9,3
37133,1208,7,3
37134,23867,9,3
37135,51726,2,3
37136,35895,4,3
37137,40425,2,3
37138,59783,1,3
37139,53892,6,3
37140,56283,1,3
37141,39944,0,3
37142,14244,2,3
37143,29617,4,3
37144,1929,5,3
37145,55383,3,3
37146,54274,7,3
37147,59021,9,3
37148,59544,8,3
37149,11780,0,3
37150,24401,9,3
37151,25564,2,3
37152,2216,9,3
37153,11320,0,3
37154,22966,8,3
37155,30118,7,3
37156,16314,4,3
37157,22110,9,3
37158,1847,5,3
37159,881,6,3
37160,15615,4,3
37161,34956,6,3
37162,48891,8,3
37163,17330,3,3
37164,2781,8,3
37165,38128,0,3
37166,57677,4,3
37167,54465,5,3
37168,18561,9,3
37169,2560,4,3
37170,28394,1,3
37171,9551,7,3
37172,530,2,3
37173,27265,7,3
37174,36008,8,3
37175,5612,0,3
37176,23022,3,3
37177,48038,3,3
37178,33677,0,3
37179,18146,9,3
37180,59755,0,3
37181,45987,5,3
37182,42639,7,3
37183,48681,2,3
37184,53610,1,3
37185,20064,1,3
37186,9635,6,3
37187,15062,7,3
37188,30441,1,3
37189,56923,9,3
37190,1833,7,3
37191,4753,2,3
37192,13691,7,3
37193,27547,0,3
37194,4872,1,3
37195,42721,9,3
37196,56023,0,3
37197,1472,1,3
37198,55019,6,3
37199,44162,3,3
37200,19943,4,3
37201,49639,0,3
37202,25247,9,3
37203,47681,1,3
37204,18840,3,3
37205,11657,0,3
37206,58279,4,3
37207,5560,0,3
37208,13188,7,3
37209,44736,5,3
37210,11446,2,3
37211,47452,0,3
37212,32579,2,3
37213,5136,9,3
37214,31452,3,3
37215,51792,5,3
37216,9147,4,3
37217,21568,1,3
37218,31945,1,3
37219,34208,3,3
37220,13714,4,3
37221,33974,9,3
37222,49064,8,3
37223,12473,8,3
37224,54412,4,3
37225,54711,0,3
37226,45650,1,3
37227,16127,4,3
37228,46358,5,3
37229,57324,8,3
37230,12827,4,3
37231,27245,1,3
37232,51930,9,3
37233,13479,7,3
37234,51536,3,3
37235,39058,4,3
37236,43846,8,3
37237,14724,1,3
37238,31873,2,3
37239,42994,3,3
37240,53219,0,3
37241,45562,5,3
37242,51483,1,3
37243,16070,6,3
37244,59449,9,3
37245,48453,7,3
37246,47084,6,3
37247,14910,6,3
37248,24689,0,3
37249,16795,7,3
37250,54320,0,3
37251,31459,7,3
37252,4240,4,3
37253,31028,5,3
37254,6466,2,3
37255,42868,8,3
37256,43637,3,3
37257,47325,7,3
37258,24682,7,3
37259,37379,5,3
37260,1315,3,3
37261,12718,2,3
37262,55136,4,3
37263,9223,7,3
37264,59408,3,3
37265,39347,0,3
37266,10352,0,3
37267,41028,4,3
37268,43697,6,3
37269,53818,6,3
37270,5719,5,3
37271,28599,4,3
37272,23368,8,3
37273,13578,8,3
37274,14909,6,3
37275,1046,0,3
37276,17968,0,3
37277,48195,4,3
37278,15964,1,3
37279,58063,2,3
37280,30345,6,3
37281,14941,8,3
37282,49224,0,3
37283,35906,5,3
37284,49511,9,3
37285,32238,4,3
37286,1772,7,3
37287,50109,4,3
37288,40496,4,3
37289,42380,1,3
37290,1287,1,3
37291,3948,7,3
37292,39413,4,3
37293,2621,0,3
37294,24536,1,3
37295,48149,8,3
37296,28428,0,3
37297,22984,7,3
37298,49978,7,3
37299,23358,6,3
37300,45999,1,3
37301,57892,4,3
37302,17544,5,3
37303,35006,1,3
37304,59496,9,3
37305,1205,7,3
37306,46906,7,3
37307,24497,9,3
37308,48597,9,3
37309,39641,3,3
37310,561,3,3
37311,33292,0,3
37312,25914,0,3
37313,52478,9,3
37314,40567,5,3
37315,50905,7,3
37316,40962,3,3
37317,29552,9,3
37318,44802,5,3
37319,55062,3,3
37320,17246,2,3
37321,44872,0,3
37322,39543,4,3
37323,20854,5,3
37324,9999,7,3
37325,38719,5,3
37326,3825,8,3
37327,4958,1,3
37328,59271,3,3
37329,39849,1,3
37330,24719,4,3
37331,41285,0,3
37332,58574,7,3
37333,14582,9,3
37334,50041,9,3
37335,8896,0,3
37336,10011,3,3
37337,21500,4,3
37338,55588,0,3
37339,15070,5,3
37340,53865,8,3
37341,49349,2,3
37342,8977,2,3
37343,3054,2,3
37344,11686,7,3
37345,33632,5,3
37346,885,8,3
37347,22713,2,3
37348,24403,5,3
37349,57933,2,3
37350,40867,4,3
37351,749,4,3
37352,30893,9,3
37353,2355,1,3
37354,36205,7,3
37355,12344,3,3
37356,20407,0,3
37357,54527,2,3
37358,30863,4,3
37359,32527,7,3
37360,8912,0,3
37361,17991,4,3
37362,30568,8,3
37363,56805,6,3
37364,58708,7,3
37365,12620,2,3
37366,12517,2,3
37367,6210,4,3
37368,29581,7,3
37369,45196,3,3
37370,23459,4,3
37371,10667,1,3
37372,3699,3,3
37373,45873,9,3
37374,1329,8,3
37375,27120,2,3
37376,14034,0,3
37377,54090,2,3
37378,18543,0,3
37379,21553,0,3
37380,1571,0,3
37381,42869,6,3
37382,34870,8,3
37383,15698,5,3
37384,29143,1,3
37385,27655,6,3
37386,46876,8,3
37387,37723,0,3
37388,28544,2,3
37389,49197,0,3
37390,18458,9,3
37391,28325,0,3
37392,47957,0,3
37393,51549,4,3
37394,24718,5,3
37395,185,7,3
37396,41053,3,3
37397,53346,4,3
37398,2806,0,3
37399,40886,2,3
37400,20809,4,3
37401,11850,5,3
37402,56803,0,3
37403,2202,1,3
37404,3477,4,3
37405,44670,9,3
37406,24671,5,3
37407,8265,6,3
37408,15628,0,3
37409,12049,1,3
37410,54686,4,3
37411,695,3,3
37412,13776,7,3
37413,52553,9,3
37414,56653,7,3
37415,16868,0,3
37416,39607,4,3
37417,3733,1,3
37418,49586,3,3
37419,28250,1,3
37420,13002,9,3
37421,49226,9,3
37422,40320,0,3
37423,17691,2,3
37424,15264,1,3
37425,42486,1,3
37426,53396,9,3
37427,9891,2,3
37428,55014,1,3
37429,47568,7,3
37430,2450,2,3
37431,1504,6,3
37432,3768,5,3
37433,48996,9,3
37434,31950,1,3
37435,28788,8,3
37436,30557,6,3
37437,29999,1,3
37438,41172,6,3
37439,11804,3,3
37440,22119,8,3
37441,14312,1,3
37442,39682,2,3
37443,18757,7,3
37444,11758,0,3
37445,36897,4,3
37446,17872,1,3
37447,11021,3,3
37448,3527,5,3
37449,29949,1,3
37450,766,8,3
37451,38812,4,3
37452,17187,0,3
37453,40677,4,3
37454,14230,2,3
37455,15213,7,3
37456,45391,4,3
37457,53455,2,3
37458,52865,0,3
37459,58616,9,3
37460,23589,0,3
37461,33093,7,3
37462,20381,5,3
37463,14687,9,3
37464,3689,8,3
37465,28864,7,3
37466,22593,7,3
37467,45620,2,3
37468,32809,2,3
37469,22214,1,3
37470,24678,1,3
37471,34551,3,3
37472,40820,0,3
37473,6595,3,3
37474,58357,5,3
37475,26274,7,3
37476,8229,2,3
37477,20249,3,3
37478,41686,4,3
37479,19307,3,3
37480,11612,0,3
37481,29144,7,3
37482,19343,2,3
37483,55024,4,3
37484,25317,6,3
37485,55994,6,3
37486,53257,0,3
37487,21320,3,3
37488,48686,2,3
37489,26576,6,3
37490,32280,2,3
37491,19112,4,3
37492,14328,6,3
37493,16485,0,3
37494,58877,5,3
37495,57033,9,3
37496,22768,4,3
37497,46519,8,3
37498,10019,7,3
37499,54413,3,3
37500,49057,3,3
37501,44995,9,3
37502,11675,0,3
37503,22296,9,3
37504,59298,2,3
37505,57704,4,3
37506,38795,9,3
37507,10162,5,3
37508,11728,1,3
37509,43219,4,3
37510,52794,3,3
37511,38840,1,3
37512,27855,1,3
37513,45779,2,3
37514,36817,4,3
37515,24623,2,3
37516,44246,7,3
37517,13219,8,3
37518,44391,8,3
37519,56768,1,3
37520,17251,6,3
37521,1688,6,3
37522,27246,0,3
37523,36764,0,3
37524,20804,5,3
37525,53451,4,3
37526,2844,7,3
37527,57067,0,3
37528,13043,2,3
37529,43435,3,3
37530,43835,4,3
37531,43207,9,3
37532,59590,5,3
37533,41422,9,3
37534,57807,6,3
37535,24392,6,3
37536,43557,3,3
37537,19903,2,3
37538,33597,9,3
37539,28564,9,3
37540,21037,4,3
37541,32953,0,3
37542,21280,8,3
37543,5546,7,3
37544,26076,7,3
37545,23390,1,3
37546,24737,1,3
37547,21561,4,3
37548,22676,4,3
37549,41293,4,3
37550,22755,8,3
37551,4574,2,3
37552,51980,0,3
37553,59935,7,3
37554,41138,0,3
37555,36728,2,3
37556,48159,9,3
37557,29621,0,3
37558,24083,1,3
37559,20905,8,3
37560,45306,2,3
37561,32221,0,3
37562,39665,6,3
37563,28429,7,3
37564,12056,1,3
37565,393,8,3
37566,50539,0,3
37567,59853,6,3
37568,46304,1,3
37569,27182,1,3
37570,867,3,3
37571,31001,1,3
37572,11144,4,3
37573,33201,8,3
37574,40916,7,3
37575,57189,8,3
37576,16737,5,3
37577,14689,5,3
37578,33372,9,3
37579,14048,5,3
37580,52470,0,3
37581,2774,3,3
37582,5029,8,3
37583,51452,7,3
37584,56822,7,3
37585,25706,9,3
37586,9680,3,3
37587,57495,3,3
37588,3571,3,3
37589,30374,8,3
37590,30477,2,3
37591,23054,7,3
37592,18208,0,3
37593,9989,2,3
37594,43551,9,3
37595,36786,1,3
37596,17423,1,3
37597,42336,2,3
37598,39245,4,3
37599,6185,3,3
37600,18041,8,3
37601,42690,1,3
37602,54389,9,3
37603,36627,8,3
37604,15412,3,3
37605,36726,4,3
37606,20319,1,3
37607,10282,3,3
37608,24866,4,3
37609,10614,9,3
37610,47112,6,3
37611,33308,9,3
37612,1749,8,3
37613,25165,6,3
37614,56424,0,3
37615,49003,9,3
37616,53502,0,3
37617,26135,8,3
37618,10841,7,3
37619,13134,3,3
37620,52442,4,3
37621,39290,3,3
37622,16265,1,3
37623,975,3,3
37624,37867,9,3
37625,30579,7,3
37626,5119,8,3
37627,7818,2,3
37628,30283,4,3
37629,48375,8,3
37630,18008,4,3
37631,15346,3,3
37632,35958,8,3
37633,2632,3,3
37634,360,2,3
37635,42532,2,3
37636,37674,1,3
37637,19228,6,3
37638,20126,9,3
37639,15793,3,3
37640,31811,3,3
37641,38544,8,3
37642,50403,3,3
37643,50874,7,3
37644,7039,1,3
37645,17111,8,3
37646,3896,0,3
37647,31854,9,3
37648,5909,2,3
37649,123,7,3
37650,17789,7,3
37651,38872,4,3
37652,21094,1,3
37653,39299,2,3
37654,14460,7,3
37655,11855,1,3
37656,6096,5,3
37657,34536,3,3
37658,39847,7,3
37659,10219,9,3
37660,45542,6,3
37661,45975,0,3
37662,1452,1,3
37663,41083,7,3
37664,52295,5,3
37665,48786,4,3
37666,9092,2,3
37667,31023,8,3
37668,57779,4,3
37669,35574,3,3
37670,35449,0,3
37671,49128,9,3
37672,41275,7,3
37673,58593,8,3
37674,41286,0,3
37675,3314,3,3
37676,43232,1,3
37677,16945,3,3
37678,12882,3,3
37679,20978,6,3
37680,8396,7,3
37681,59694,1,3
37682,42007,6,3
37683,20497,2,3
37684,55888,1,3
37685,26447,2,3
37686,15773,3,3
37687,135,3,3
37688,24222,1,3
37689,28789,9,3
37690,31796,7,3
37691,24336,3,3
37692,2944,0,3
37693,29837,2,3
37694,27944,7,3
37695,32203,3,3
37696,50758,9,3
37697,5465,7,3
37698,10224,6,3
37699,30889,2,3
37700,27470,2,3
37701,22696,2,3
37702,44750,0,3
37703,42090,9,3
37704,26622,6,3
37705,36005,3,3
37706,43994,2,3
37707,43480,1,3
37708,17711,1,3
37709,36028,5,3
37710,18913,4,3
37711,15105,1,3
37712,14410,3,3
37713,40687,8,3
37714,45938,8,3
37715,51392,5,3
37716,12018,7,3
37717,53404,0,3
37718,22241,8,3
37719,12685,6,3
37720,11399,7,3
37721,21703,0,3
37722,59833,2,3
37723,59573,9,3
37724,11486,5,3
37725,17917,7,3
37726,57090,8,3
37727,11971,2,3
37728,14538,4,3
37729,2380,7,3
37730,1236,8,3
37731,42789,2,3
37732,8796,4,3
37733,28725,0,3
37734,57879,3,3
37735,5404,9,3
37736,35809,8,3
37737,9133,1,3
37738,23362,0,3
37739,13217,0,3
37740,23973,1,3
37741,46184,3,3
37742,24453,6,3
37743,49418,6,3
37744,44186,2,3
37745,30875,4,3
37746,59391,1,3
37747,38924,2,3
37748,59428,1,3
37749,36492,8,3
37750,55186,2,3
37751,50374,3,3
37752,51308,0,3
37753,22828,1,3
37754,21734,5,3
37755,24218,3,3
37756,34133,4,3
37757,23807,9,3
37758,57499,4,3
37759,35972,0,3
37760,50204,9,3
37761,37210,2,3
37762,32343,5,3
37763,54033,2,3
37764,29465,9,3
37765,54293,1,3
37766,13346,8,3
37767,19350,8,3
37768,34833,2,3
37769,13678,9,3
37770,25489,6,3
37771,1858,7,3
37772,5061,5,3
37773,47920,5,3
37774,18243,3,3
37775,16893,8,3
37776,21331,6,3
37777,26461,2,3
37778,4975,9,3
37779,17875,1,3
37780,17415,4,3
37781,35608,5,3
37782,58981,7,3
37783,29224,3,3
37784,420,5,3
37785,2792,2,3
37786,44914,7,3
37787,10897,1,3
37788,5207,3,3
37789,29030,1,3
37790,32525,2,3
37791,26093,2,3
37792,23375,4,3
37793,52855,4,3
37794,37462,2,3
37795,15131,9,3
37796,16579,8,3
37797,29126,8,3
37798,6624,2,3
37799,49108,3,3
37800,15817,8,3
37801,7712,8,3
37802,58834,5,3
37803,41306,9,3
37804,1017,1,3
37805,55932,3,3
37806,15963,8,3
37807,9412,3,3
37808,8192,3,3
37809,48401,2,3
37810,17986,1,3
37811,50310,0,3
37812,29346,9,3
37813,19885,9,3
37814,22036,2,3
37815,19299,4,3
37816,57971,6,3
37817,32147,8,3
37818,3718,7,3
37819,5888,0,3
37820,52019,5,3
37821,39714,0,3
37822,47718,5,3
37823,10114,4,3
37824,47148,9,3
37825,54380,1,3
37826,50685,1,3
37827,32394,5,3
37828,24886,3,3
37829,57062,8,3
37830,38178,7,3
37831,31210,7,3
37832,53596,4,3
37833,41649,1,3
37834,25701,0,3
37835,49209,7,3
37836,15584,9,3
37837,17481,7,3
37838,13018,8,3
37839,30858,5,3
37840,32324,5,3
37841,2794,1,3
37842,22537,4,3
37843,28355,1,3
37844,46360,1,3
37845,29737,9,3
37846,53052,4,3
37847,18867,4,3
37848,30469,9,3
37849,22481,7,3
37850,52416,1,3
37851,49752,9,3
37852,36589,0,3
37853,12822,2,3
37854,31818,9,3
37855,7088,2,3
37856,51821,5,3
37857,48079,1,3
37858,59319,0,3
37859,52543,3,3
37860,47619,0,3
37861,37077,9,3
37862,57035,4,3
37863,19290,6,3
37864,41259,0,3
37865,47793,7,3
37866,12202,9,3
37867,39009,7,3
37868,20835,4,3
37869,26979,0,3
37870,24591,2,3
37871,6421,0,3
37872,25499,6,3
37873,20990,1,3
37874,48545,2,3
37875,37429,4,3
37876,13513,7,3
37877,48233,3,3
37878,12578,1,3
37879,32357,6,3
37880,19674,1,3
37881,21157,5,3
37882,38407,4,3
37883,35885,2,3
37884,23136,0,3
37885,20098,4,3
37886,56655,2,3
37887,12359,6,3
37888,3846,7,3
37889,45014,7,3
37890,15299,4,3
37891,49607,3,3
37892,36158,7,3
37893,25269,1,3
37894,55070,2,3
37895,52876,4,3
37896,3261,4,3
37897,12526,7,3
37898,29848,0,3
37899,51912,6,3
37900,49020,3,3
37901,39463,0,3
37902,44558,0,3
37903,52957,6,3
37904,28377,6,3
37905,20543,6,3
37906,6023,0,3
37907,15040,2,3
37908,11091,0,3
37909,48864,6,3
37910,52735,7,3
37911,13472,9,3
37912,42238,8,3
37913,37828,1,3
37914,54985,0,3
37915,7591,5,3
37916,29659,5,3
37917,7506,0,3
37918,48236,1,3
37919,9213,8,3
37920,38186,7,3
37921,10834,1,3
37922,29534,5,3
37923,39150,7,3
37924,8727,2,3
37925,15749,8,3
37926,14932,2,3
37927,1535,1,3
37928,58876,1,3
37929,31574,4,3
37930,31325,9,3
37931,6307,2,3
37932,13803,8,3
37933,14028,3,3
37934,32422,3,3
37935,26297,4,3
37936,3652,4,3
37937,22724,8,3
37938,58250,3,3
37939,36415,6,3
37940,40132,1,3
37941,47121,4,3
37942,16622,9,3
37943,6255,5,3
37944,57526,7,3
37945,38876,6,3
37946,26098,5,3
37947,58782,0,3
37948,5714,1,3
37949,26420,1,3
37950,28003,8,3
37951,30773,4,3
37952,7313,2,3
37953,29341,0,3
37954,31426,9,3
37955,48074,1,3
37956,54685,0,3
37957,55825,1,3
37958,57421,9,3
37959,54024,5,3
37960,52820,6,3
37961,47876,3,3
37962,56604,7,3
37963,43257,2,3
37964,28604,9,3
37965,52243,4,3
37966,53308,1,3
37967,13901,4,3
37968,53506,8,3
37969,30086,5,3
37970,49248,2,3
37971,8430,1,3
37972,245,8,3
37973,5483,1,3
37974,45079,3,3
37975,2364,9,3
37976,4307,9,3
37977,56788,9,3
37978,8800,3,3
37979,31886,5,3
37980,45728,0,3
37981,31516,6,3
37982,49404,3,3
37983,46983,3,3
37984,5277,3,3
37985,24549,9,3
37986,33475,5,3
37987,32160,0,3
37988,16047,2,3
37989,1578,0,3
37990,28672,2,3
37991,27235,7,3
37992,20181,3,3
37993,56056,8,3
37994,59,1,3
37995,34187,5,3
37996,10597,9,3
37997,16151,0,3
37998,36748,7,3
37999,10769,7,3
38000,16321,8,3
38001,925,8,3
38002,34130,4,3
38003,29023,3,3
38004,30688,8,3
38005,59797,2,3
38006,51775,5,3
38007,33823,0,3
38008,50917,4,3
38009,20147,3,3
38010,18254,5,3
38011,53284,2,3
38012,17550,9,3
38013,22920,5,3
38014,28163,6,3
38015,25844,4,3
38016,38018,7,3
38017,2144,0,3
38018,2167,6,3
38019,17803,8,3
38020,36681,8,3
38021,31230,5,3
38022,51187,1,3
38023,15058,4,3
38024,15354,9,3
38025,52346,4,3
38026,43134,0,3
38027,43430,2,3
38028,21200,1,3
38029,16327,2,3
38030,52961,1,3
38031,48682,3,3
38032,2205,2,3
38033,44635,6,3
38034,45311,8,3
38035,25323,9,3
38036,16017,5,3
38037,49391,7,3
38038,54101,0,3
38039,54438,1,3
38040,22805,5,3
38041,13520,4,3
38042,25947,8,3
38043,6677,8,3
38044,45978,7,3
38045,12328,4,3
38046,3540,1,3
38047,49663,9,3
38048,1522,9,3
38049,13432,2,3
38050,6446,0,3
38051,30138,9,3
38052,4290,5,3
38053,26340,2,3
38054,39075,0,3
38055,31029,4,3
38056,22660,4,3
38057,12550,0,3
38058,23223,6,3
38059,37359,9,3
38060,52598,6,3
38061,14530,0,3
38062,48504,9,3
38063,6621,4,3
38064,33683,9,3
38065,972,8,3
38066,19427,4,3
38067,40431,5,3
38068,50757,4,3
38069,10548,7,3
38070,12801,6,3
38071,22881,2,3
38072,45920,2,3
38073,6728,8,3
38074,46252,8,3
38075,37175,6,3
38076,56497,4,3
38077,3411,1,3
38078,3133,2,3
38079,1187,4,3
38080,16944,1,3
38081,47122,8,3
38082,26127,3,3
38083,19083,5,3
38084,32699,5,3
38085,1144,3,3
38086,13635,6,3
38087,58021,3,3
38088,31602,3,3
38089,42377,4,3
38090,58448,8,3
38091,38572,1,3
38092,12587,2,3
38093,57550,7,3
38094,49409,2,3
38095,23655,5,3
38096,59964,3,3
38097,45523,6,3
38098,58307,1,3
38099,45992,7,3
38100,22797,7,3
38101,55537,8,3
38102,4723,5,3
38103,15063,9,3
38104,26709,7,3
38105,50228,9,3
38106,57548,4,3
38107,11526,0,3
38108,29152,2,3
38109,31643,7,3
38110,25402,5,3
38111,15218,4,3
38112,3717,6,3
38113,38860,1,3
38114,17528,6,3
38115,20751,0,3
38116,33926,4,3
38117,20778,9,3
38118,58468,2,3
38119,6331,0,3
38120,29004,2,3
38121,24122,1,3
38122,26488,3,3
38123,20266,5,3
38124,56919,2,3
38125,36688,7,3
38126,51820,4,3
38127,36640,4,3
38128,56376,4,3
38129,21191,0,3
38130,30312,6,3
38131,3680,2,3
38132,38443,9,3
38133,15730,1,3
38134,56105,6,3
38135,27601,9,3
38136,20556,1,3
38137,23987,8,3
38138,17424,7,3
38139,45050,8,3
38140,53434,2,3
38141,15405,4,3
38142,29400,9,3
38143,26605,8,3
38144,5318,2,3
38145,52552,1,3
38146,2660,3,3
38147,7782,2,3
38148,54373,1,3
38149,36973,9,3
38150,53021,7,3
38151,19439,0,3
38152,27469,8,3
38153,39773,5,3
38154,42183,0,3
38155,21414,2,3
38156,58955,3,3
38157,15844,9,3
38158,12565,8,3
38159,44023,0,3
38160,24794,2,3
38161,45134,5,3
38162,3728,7,3
38163,2966,5,3
38164,47444,5,3
38165,39611,8,3
38166,30333,5,3
38167,24515,7,3
38168,6030,8,3
38169,29114,1,3
38170,41544,8,3
38171,33511,5,3
38172,56453,7,3
38173,16439,0,3
38174,39819,1,3
38175,53307,4,3
38176,40335,0,3
38177,30702,4,3
38178,22290,8,3
38179,49180,7,3
38180,16515,9,3
38181,8041,4,3
38182,13071,4,3
38183,5868,9,3
38184,47485,7,3
38185,7021,8,3
38186,20325,5,3
38187,20753,8,3
38188,57172,3,3
38189,15478,6,3
38190,32863,1,3
38191,9796,1,3
38192,42452,6,3
38193,29478,0,3
38194,40786,9,3
38195,59482,5,3
38196,16756,7,3
38197,1268,0,3
38198,43614,4,3
38199,47430,6,3
38200,51481,6,3
38201,12952,1,3
38202,57561,8,3
38203,8988,5,3
38204,19940,1,3
38205,23192,7,3
38206,57197,1,3
38207,52399,5,3
38208,15900,7,3
38209,6103,0,3
38210,48261,1,3
38211,42888,1,3
38212,58873,4,3
38213,14332,9,3
38214,49942,4,3
38215,16215,5,3
38216,55697,8,3
38217,26825,3,3
38218,46838,3,3
38219,4874,4,3
38220,8645,8,3
38221,32458,4,3
38222,41250,7,3
38223,15891,4,3
38224,1085,1,3
38225,31672,6,3
38226,37056,5,3
38227,30280,5,3
38228,3582,2,3
38229,51626,5,3
38230,15687,6,3
38231,3295,1,3
38232,20785,8,3
38233,41762,7,3
38234,35171,5,3
38235,22093,1,3
38236,8126,5,3
38237,41494,3,3
38238,21830,4,3
38239,18493,1,3
38240,37554,0,3
38241,19329,6,3
38242,27575,4,3
38243,33178,6,3
38244,39868,7,3
38245,43253,9,3
38246,34505,5,3
38247,14679,8,3
38248,55513,5,3
38249,35584,4,3
38250,13049,9,3
38251,16074,3,3
38252,48062,8,3
38253,41166,4,3
38254,50814,2,3
38255,39258,6,3
38256,11443,2,3
38257,44621,5,3
38258,37353,7,3
38259,448,2,3
38260,22268,5,3
38261,14587,4,3
38262,57589,4,3
38263,37185,8,3
38264,14418,6,3
38265,56369,8,3
38266,36809,0,3
38267,52935,4,3
38268,12741,0,3
38269,18038,2,3
38270,46133,7,3
38271,23266,9,3
38272,42342,0,3
38273,26248,8,3
38274,50748,2,3
38275,47245,3,3
38276,32235,9,3
38277,10558,4,3
38278,19923,4,3
38279,10511,3,3
38280,12621,2,3
38281,32036,0,3
38282,59016,3,3
38283,16319,7,3
38284,53939,1,3
38285,14024,2,3
38286,54833,0,3
38287,19215,3,3
38288,37279,7,3
38289,43004,8,3
38290,38746,0,3
38291,37284,3,3
38292,53169,6,3
38293,18631,2,3
38294,10101,6,3
38295,11913,4,3
38296,22741,3,3
38297,1135,5,3
38298,55214,1,3
38299,41990,4,3
38300,36281,7,3
38301,35607,6,3
38302,43789,2,3
38303,24717,0,3
38304,22875,9,3
38305,37482,1,3
38306,46447,2,3
38307,47427,9,3
38308,13846,6,3
38309,52700,3,3
38310,57979,1,3
38311,9909,6,3
38312,19084,2,3
38313,9934,0,3
38314,55381,2,3
38315,55738,6,3
38316,24552,2,3
38317,48049,5,3
38318,7482,5,3
38319,11752,3,3
38320,59961,3,3
38321,59636,8,3
38322,14066,4,3
38323,48343,7,3
38324,47471,5,3
38325,27678,8,3
38326,6306,9,3
38327,54347,4,3
38328,53694,7,3
38329,6028,4,3
38330,2458,4,3
38331,58645,0,3
38332,24044,7,3
38333,56587,5,3
38334,43477,2,3
38335,59334,3,3
38336,21601,1,3
38337,54604,5,3
38338,2415,1,3
38339,59204,7,3
38340,20278,3,3
38341,8861,7,3
38342,56536,8,3
38343,33327,0,3
38344,57329,8,3
38345,36410,1,3
38346,58943,0,3
38347,4536,6,3
38348,18656,1,3
38349,14656,1,3
38350,56673,6,3
38351,48374,5,3
38352,47992,3,3
38353,610,5,3
38354,7946,9,3
38355,6518,9,3
38356,4553,1,3
38357,38119,8,3
38358,40509,1,3
38359,46731,4,3
38360,33411,4,3
38361,59116,1,3
38362,56997,4,3
38363,3205,5,3
38364,48857,6,3
38365,20703,7,3
38366,31248,8,3
38367,25059,6,3
38368,38101,6,3
38369,8294,0,3
38370,40865,3,3
38371,24533,8,3
38372,2321,9,3
38373,45664,6,3
38374,5088,3,3
38375,28478,5,3
38376,24967,9,3
38377,56008,3,3
38378,35291,7,3
38379,16110,1,3
38380,10691,0,3
38381,21179,3,3
38382,33645,0,3
38383,41215,5,3
38384,29272,6,3
38385,29160,6,3
38386,55998,3,3
38387,11659,5,3
38388,8401,7,3
38389,44305,3,3
38390,47134,9,3
38391,16744,2,3
38392,50279,5,3
38393,46875,7,3
38394,2199,9,3
38395,57103,3,3
38396,22789,6,3
38397,21462,7,3
38398,7087,9,3
38399,15221,8,3
38400,36907,4,3
38401,11697,6,3
38402,10505,0,3
38403,12747,3,3
38404,7944,0,3
38405,59227,4,3
38406,49166,3,3
38407,48616,9,3
38408,37655,2,3
38409,56712,5,3
38410,39690,4,3
38411,1069,1,3
38412,23140,7,3
38413,17906,3,3
38414,50235,0,3
38415,25221,2,3
38416,36094,1,3
38417,45637,7,3
38418,51882,1,3
38419,13102,1,3
38420,30180,4,3
38421,13740,3,3
38422,50074,8,3
38423,12836,3,3
38424,54091,5,3
38425,21921,1,3
38426,36044,9,3
38427,50382,7,3
38428,32191,4,3
38429,58941,7,3
38430,24916,9,3
38431,41880,0,3
38432,25226,6,3
38433,18165,1,3
38434,17499,8,3
38435,9148,4,3
38436,41226,1,3
38437,31093,1,3
38438,48450,7,3
38439,46215,7,3
38440,15829,2,3
38441,22282,6,3
38442,46319,2,3
38443,39458,4,3
38444,14965,0,3
38445,51358,7,3
38446,53773,2,3
38447,59534,4,3
38448,34528,7,3
38449,53009,6,3
38450,35011,2,3
38451,23233,6,3
38452,42280,2,3
38453,11630,1,3
38454,48662,3,3
38455,23440,8,3
38456,39616,7,3
38457,1159,6,3
38458,11782,5,3
38459,58061,7,3
38460,6622,8,3
38461,59952,0,3
38462,40840,5,3
38463,18836,0,3
38464,36806,7,3
38465,37631,2,3
38466,41671,4,3
38467,56867,8,3
38468,18915,3,3
38469,35800,0,3
38470,39948,8,3
38471,59367,4,3
38472,39277,8,3
38473,49780,0,3
38474,18,6,3
38475,38241,3,3
38476,52745,1,3
38477,35003,4,3
38478,30509,1,3
38479,22100,2,3
38480,2599,1,3
38481,44142,3,3
38482,31000,6,3
38483,32040,5,3
38484,21540,9,3
38485,19298,6,3
38486,7702,9,3
38487,50308,3,3
38488,57383,5,3
38489,49782,2,3
38490,25439,7,3
38491,11406,8,3
38492,48065,3,3
38493,59914,3,3
38494,6444,0,3
38495,25346,3,3
38496,34245,7,3
38497,40062,4,3
38498,973,6,3
38499,10621,9,3
38500,7018,0,3
38501,54214,0,3
38502,43078,4,3
38503,43400,7,3
38504,30929,0,3
38505,39327,3,3
38506,22854,9,3
38507,53436,1,3
38508,58119,5,3
38509,47813,9,3
38510,50572,1,3
38511,42093,1,3
38512,46741,9,3
38513,31731,7,3
38514,27220,7,3
38515,2315,3,3
